candidateId,brand,productName,category,domain,sourceUrl,phaseCStatus,blockedReason
naver-59404539686,페리페라,페리페라 블러리 톡 치크 5 Colors (+미니치크 증정 기획),cheek,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000249488,manual_review_required,robots_fetch_failed_requires_manual_review
naver-59330543110,페리페라,페리페라 시럽피 톡 치크 13 Colors,cheek,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000217779,manual_review_required,robots_fetch_failed_requires_manual_review
naver-58981410135,페리페라,페리페라 스피디 스키니 브로우 마스카라 10 Colors,brow,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000167236,manual_review_required,robots_fetch_failed_requires_manual_review
naver-58981432130,페리페라,페리페라 스피디 스키니 브로우 8 Colors,brow,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000138671,manual_review_required,robots_fetch_failed_requires_manual_review
naver-55568229070,컬러그램,[착색블러]컬러그램 쥬시 잼 블러 틴트 8COLOR,lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000228696,manual_review_required,robots_fetch_failed_requires_manual_review
naver-58490394145,컬러그램,[컬러립밤]컬러그램 틴토리 잼 6COLOR,lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000201777,manual_review_required,robots_fetch_failed_requires_manual_review
naver-59629361232,컬러그램,[포켓몬 에디션/NEW 컬러]컬러그램 탕후루 탱글 틴트 딥 글레이즈 8COLOR,lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000245109,manual_review_required,robots_fetch_failed_requires_manual_review
naver-54795250114,컬러그램,[립&치크 블러팟]컬러그램 틴토리 블러 잼 4COLOR,lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000209954,manual_review_required,robots_fetch_failed_requires_manual_review
naver-50894793300,컬러그램,[원조탱글광]컬러그램 탕후루 탱글 틴트 17COLOR,lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000188142,manual_review_required,robots_fetch_failed_requires_manual_review
naver-55079002640,컬러그램,[기존 용기]컬러그램 긱 누드 컬러 커버 틴트,lip,www.oliveyoung.co.kr,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000223676,manual_review_required,robots_fetch_failed_requires_manual_review
