brand,category,rankInBrandCategory,productName,dataCompleteness,phaseCStatus,detailCollectionStatus,fetchStatus,detailBlockedReason,detailFailureReason,finish,texture,shadeOptionCount,sellingPoints,suitableFor,oliveYoungStatus,departmentStoreStatus,brandCountry,mallName,price,sourceUrl
롬앤,lip,1,[NEW][투톤멜팅밤] 롬앤 글래스팅 멜팅 밤,metadata_only,not_staged,not_attempted,,,,,,0,,,listed,unknown,Korea,올리브영,7900,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000175795
롬앤,lip,2,[NEW크림쉘] 롬앤 글래스팅 컬러 글로스,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,시코르,9880,https://chicor.com/goods/0000000091799?utm_source=naver&utm_medium=cpc&utm_campaign=ep
롬앤,lip,3,롬앤 쉬어 틴티드 스틱,metadata_only,not_staged,not_attempted,,,,,,0,,,listed,unknown,Korea,올리브영,10900,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000209885
롬앤,lip,4,롬앤 컬러 립 매트,metadata_only,not_staged,not_attempted,,,,,,0,,,listed,unknown,Korea,올리브영,9900,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000219477
롬앤,lip,5,[롬앤] [신규 컬러 추가/ BEST] 더 쥬시 래스팅 틴트,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,9200,http://www.wconcept.co.kr/Product/301448890?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,6,[롬앤] 글래스팅 멜팅 밤,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,9400,http://www.wconcept.co.kr/Product/302200940?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,7,롬앤 글래스팅 컬러 글로스 06 디픈 무어,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,9000,http://www.w-shopping.co.kr/display/goods/18007220?mediaCode=MC44
롬앤,lip,8,롬앤 듀이풀 워터 틴트,metadata_only,not_staged,not_attempted,,,,,,0,,,listed,unknown,Korea,올리브영,9900,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000158893
롬앤,lip,9,롬앤 제로 매트 립스틱,metadata_only,not_staged,not_attempted,,,,,,0,,,listed,unknown,Korea,올리브영,9900,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000142217
롬앤,lip,10,[롬앤] [NEW 컬러 추가]제로 벨벳 틴트 단품,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,8900,http://www.wconcept.co.kr/Product/301448951?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,11,[물폭탄광] 롬앤 글래스팅 멜팅 밤,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,시코르,9880,https://chicor.com/goods/0000000087194?utm_source=naver&utm_medium=cpc&utm_campaign=ep
롬앤,lip,12,롬앤 글래스팅 워터 틴트,metadata_only,not_staged,not_attempted,,,,,,0,,,listed,unknown,Korea,올리브영,8900,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000136343
롬앤,lip,13,롬앤 글래스팅 컬러 글로스 04 그레이피 웨이,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,9000,http://www.w-shopping.co.kr/display/goods/18007222?mediaCode=MC44
롬앤,lip,14,롬앤 제로 매트 립스틱 3g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,4500,https://www.lotteon.com/p/product/LO2221919227?sitmNo=LO2221919227_2221919232&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,15,[롬앤] 배어 물 틴트,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,8900,http://www.wconcept.co.kr/Product/306054817?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,16,[롬앤] 컬러 립 매트,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,시코르,9880,https://chicor.com/goods/0000000118762?utm_source=naver&utm_medium=cpc&utm_campaign=ep
롬앤,lip,17,[플럼퍼] 롬앤 글래스팅 워터 글로스,metadata_only,not_staged,not_attempted,,,,,,0,,,listed,unknown,Korea,올리브영,8900,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000136342
롬앤,lip,18,롬앤 글래스팅 멜팅 밤 3.5g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,5400,https://www.lotteon.com/p/product/LO2221899185?sitmNo=LO2221899185_2221899200&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,19,롬앤 제로 매트 립스틱 3g / 5종 비포선셋 올댓재즈 쉘누드 어도러블 엔비미,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,5520,https://www.lotteon.com/p/product/LO2568829051?sitmNo=LO2568829051_2568829052&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,20,[롬앤] [NEW/젤리립] 쉬어 틴티드 스틱 6colors,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,9900,http://www.wconcept.co.kr/Product/306285556?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,21,[롬앤] 글래스팅 멜팅 밤 3.5g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,listed,Korea,신세계라이브쇼핑,7760,https://www.shinsegaetvshopping.com/display/detail/70855372?inMediaCode=EC12&ckwhere=naverep
롬앤,lip,22,[롬앤] 글래스팅 워터 글로스,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,시코르,9360,https://chicor.com/goods/0000000022614?utm_source=naver&utm_medium=cpc&utm_campaign=ep
롬앤,lip,23,[롬앤] 더 쥬시 래스팅 틴트,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,ABLY,9900,https://m.a-bly.com/goods/34585203?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=34585203
롬앤,lip,24,[롬앤] 롬앤 컬러 립 매트 01 피치퍼프 8g x 2개 부드러운 발림 고발색 지속력,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,GSSHOP,26900,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1109633814&vodFlag=N&prdseqnum=1109633814&utm_source=price&utm_medium=affiliate&utm_campaign=naver
롬앤,lip,25,[롬앤] 베어 물 틴트x2,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,16900,http://www.wconcept.co.kr/Product/306054919?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,26,[롬앤] 글래스팅 컬러 글로스 8colors,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,9900,http://www.wconcept.co.kr/Product/305853562?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,27,[롬앤] 롬앤 컬러 립 매트 01 피치퍼프 8g x 2개 부드러운 발림 고발색 지속력,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,24670,https://www.lotteon.com/p/product/LO2508069493?sitmNo=LO2508069493_2508069494&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,28,[롬앤] 제로 매트 립스틱,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,8900,http://www.wconcept.co.kr/Product/301448970?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,29,롬앤 글래스팅 멜팅 밤 3.5g - 립밤 글로우 물광 색상다양 x2SET (AD),metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,24210,https://www.lotteon.com/p/product/LO2668131749?sitmNo=LO2668131749_2668131750&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,30,[롬앤] 글래스팅 워터 글로스,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,8900,http://www.wconcept.co.kr/Product/301449426?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,31,롬앤 글래스팅 멜팅 밤 11 버피 코랄,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,9000,http://www.w-shopping.co.kr/display/goods/17918952?mediaCode=MC44
롬앤,lip,32,롬앤 더 쥬시 래스팅 틴트 3.5g 리뉴얼 컬러,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,9770,https://www.lotteon.com/p/product/LO2462355285?sitmNo=LO2462355285_2462355289&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,33,롬앤 베어 물 틴트,metadata_only,not_staged,not_attempted,,,,,,0,,,listed,unknown,Korea,올리브영,8900,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000210451
롬앤,lip,34,롬앤 제로 매트 립스틱 3g - /R 립메이크업,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,6030,https://www.lotteon.com/p/product/LO2372543358?sitmNo=LO2372543358_2372543361&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,35,[롬앤] 더 쥬시 래스팅 틴트 X2,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,ABLY,20900,https://m.a-bly.com/goods/34585926?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=34585926
롬앤,lip,36,[롬앤] 롬앤 컬러 립 매트 01 피치퍼프 8g x 2개 부드러운 발림 고발색 지속력 (37541454),metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,26690,https://www.lotteon.com/p/product/LO2569049218?sitmNo=LO2569049218_2569049219&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,37,[롬앤] 제로 매트 립스틱 x2,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,17400,http://www.wconcept.co.kr/Product/301450514?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,38,롬앤 글래스팅 멜팅 밤 15 피칸 브루,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,9000,http://www.w-shopping.co.kr/display/goods/18007230?mediaCode=MC44
롬앤,lip,39,롬앤 글래스팅 컬러 글로스 4g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,8610,https://www.lotteon.com/p/product/LO2464475497?sitmNo=LO2464475497_2464475498&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,40,롬앤 듀이풀 워터 틴트 11 라일락 크림,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,8500,https://www.lotteon.com/p/product/LO2500218187?sitmNo=LO2500218187_2500218188&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,41,[롬앤] 제로 매트 립스틱,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,시코르,9840,https://chicor.com/goods/0000000030726?utm_source=naver&utm_medium=cpc&utm_campaign=ep
롬앤,lip,42,롬앤 글래스팅 멜팅 밤 3.5g - 립밤 글로우 물광 색상다양 x3SET (AD),metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,33540,https://www.lotteon.com/p/product/LO2479201634?sitmNo=LO2479201634_2479201635&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,43,롬앤 글래스팅 컬러 글로스 01 피오니 발레,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,9040,https://www.lotteon.com/p/product/LO2618347764?sitmNo=LO2618347764_2618347765&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,44,롬앤 블러 퍼지 틴트 5.0g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,5400,https://www.lotteon.com/p/product/LO2221906904?sitmNo=LO2221906904_2221906907&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,45,롬앤 글래스팅 멜팅 밤 13 스카치 누드,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,9000,http://www.w-shopping.co.kr/display/goods/18007232?mediaCode=MC44
롬앤,lip,46,롬앤 글래스팅 컬러 글로스 06 디픈 무어,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,8200,https://www.lotteon.com/p/product/LO2523496853?sitmNo=LO2523496853_2523496854&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,47,롬앤 제로 매트 립스틱 3g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,6230,https://www.lotteon.com/p/product/LO2495252967?sitmNo=LO2495252967_2495252971&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,48,[롬앤] [2개세트] 글래스팅 컬러 글로스,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,18900,http://www.wconcept.co.kr/Product/307751214?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,49,[롬앤] 립 메이트 펜슬,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,시코르,13000,https://chicor.com/goods/0000000088302?utm_source=naver&utm_medium=cpc&utm_campaign=ep
롬앤,lip,50,롬앤 글래스팅 멜팅 밤 14호 디어 애플,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,9360,https://www.lotteon.com/p/product/LO2618350952?sitmNo=LO2618350952_2618350953&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,51,롬앤 글래스팅 컬러 글로스 01 피오니 발레,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,8210,https://www.lotteon.com/p/product/LO2523496871?sitmNo=LO2523496871_2523496872&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,52,[롬앤] [미피콜라보] 블러피 립 크레용,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,9400,http://www.wconcept.co.kr/Product/308453820?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,53,[롬앤] 블러 퍼지 틴트,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,9200,http://www.wconcept.co.kr/Product/301672866?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,54,롬앤 글래스팅 멜팅 밤 7호 모브 휩,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,9360,https://www.lotteon.com/p/product/LO2618349914?sitmNo=LO2618349914_2618349915&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,55,롬앤 글래스팅 컬러 글로스 05 딤 모브,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,9000,http://www.w-shopping.co.kr/display/goods/18007221?mediaCode=MC44
롬앤,lip,56,롬앤 블러 퍼지 틴트 5g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,8910,https://www.lotteon.com/p/product/LO2428820141?sitmNo=LO2428820141_2428820142&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,57,[롬앤] 듀이풀 워터 틴트,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,9400,http://www.wconcept.co.kr/Product/301565416?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,lip,58,롬앤 글래스팅 멜팅 밤 8호 코랄리,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,9360,https://www.lotteon.com/p/product/LO2618350219?sitmNo=LO2618350219_2618350220&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,lip,59,롬앤 글래스팅 컬러 글로스 02 너티 베이그,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,9000,http://www.w-shopping.co.kr/display/goods/18007224?mediaCode=MC44
롬앤,lip,60,롬앤 글래스팅 컬러 글로스 03 로즈 핀치,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,9000,http://www.w-shopping.co.kr/display/goods/18007223?mediaCode=MC44
롬앤,shadow,1,[롬앤] 베러 댄 팔레트 (+ 총알 브러쉬 ),metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,ABLY,22900,https://m.a-bly.com/goods/2199964?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=2199964
롬앤,shadow,2,롬앤 슬라이드 인 싱글,metadata_only,not_staged,not_attempted,,,,,,0,,,listed,unknown,Korea,올리브영,5400,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000212611
롬앤,shadow,3,[롬앤] 베러 댄 팔레트,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,22400,http://www.wconcept.co.kr/Product/301446185?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,shadow,4,롬앤 슬라이드 인 싱글 케이스 (섀도우 공용기),metadata_only,not_staged,not_attempted,,,,,,0,,,listed,unknown,Korea,올리브영,5400,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000213963
롬앤,shadow,5,[10구 팔레트] 롬앤 베러 댄 팔레트,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,시코르,22800,https://chicor.com/goods/0000000040309?utm_source=naver&utm_medium=cpc&utm_campaign=ep
롬앤,shadow,6,[롬앤] 슬라이드 인 싱글,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,시코르,5390,https://chicor.com/goods/0000000118763?utm_source=naver&utm_medium=cpc&utm_campaign=ep
롬앤,shadow,7,롬앤 베러 댄 아이즈 - /R 아이팔레트 섀도우,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,9180,https://www.lotteon.com/p/product/LO2372045164?sitmNo=LO2372045164_2372045167&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,shadow,8,[4구 팔레트] 롬앤 베러 댄 아이즈,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,시코르,13860,https://chicor.com/goods/0000000001178?utm_source=naver&utm_medium=cpc&utm_campaign=ep
롬앤,shadow,9,롬앤 슬라이드 인 싱글 케이스 (섀도우 공용기),metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,15650,https://www.lotteon.com/p/product/LO2715215408?sitmNo=LO2715215408_2715215409&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,shadow,10,[롬앤] [NEW/런칭특가] 슬라이드 인 싱글 1&1,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,9800,http://www.wconcept.co.kr/Product/306391515?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,shadow,11,[롬앤] 베러 댄 아이즈,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,더블유컨셉,12900,http://www.wconcept.co.kr/Product/301447103?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
롬앤,shadow,12,롬앤 베러 댄 팔레트 - /R 아이 섀도우,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,16200,https://www.lotteon.com/p/product/LO2373771885?sitmNo=LO2373771885_2373771886&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,shadow,13,롬앤 베러 댄 팔레트 12색 10타입,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,18810,https://www.lotteon.com/p/product/LO2142256546?sitmNo=LO2142256546_2142256555&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,shadow,14,롬앤 베러 댄 팔레트 6g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,16830,https://www.lotteon.com/p/product/LO2325197657?sitmNo=LO2325197657_2325197658&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,shadow,15,롬앤 베러 댄 아이즈 - 섀도우팔레트 아이쉐도우 섀도우 x2SET (AD),metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,29950,https://www.lotteon.com/p/product/LO2668132148?sitmNo=LO2668132148_2668132149&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,shadow,16,롬앤 베러 댄 팔레트 00 라이트 앤 글리터 가든,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,18990,http://www.w-shopping.co.kr/display/goods/17918989?mediaCode=MC44
롬앤,shadow,17,롬앤 베러 댄 팔레트 02 마호가니 가든,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,17010,http://www.w-shopping.co.kr/display/goods/17911116?mediaCode=MC44
롬앤,shadow,18,롬앤 베러 댄 팔레트 03 로즈버드 가든,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,17010,http://www.w-shopping.co.kr/display/goods/17911115?mediaCode=MC44
롬앤,shadow,19,롬앤 베러 댄 팔레트 01 팜파스 가든,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,17010,http://www.w-shopping.co.kr/display/goods/17911117?mediaCode=MC44
롬앤,shadow,20,롬앤 베러 댄 팔레트 05 쉐이드 앤 섀도우 가든,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,17010,http://www.w-shopping.co.kr/display/goods/17918994?mediaCode=MC44
롬앤,shadow,21,[롬앤] 베러 댄 아이즈 6.5g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,listed,Korea,신세계라이브쇼핑,11550,https://www.shinsegaetvshopping.com/display/detail/70855356?inMediaCode=EC12&ckwhere=naverep
롬앤,shadow,22,롬앤 베러 댄 팔레트 04 더스티 포그 가든,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,17010,http://www.w-shopping.co.kr/display/goods/17911114?mediaCode=MC44
롬앤,shadow,23,롬앤 베러 댄 팔레트 6g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,17280,http://www.w-shopping.co.kr/display/goods/21477832?mediaCode=MC44
롬앤,shadow,24,롬앤 베러 댄 팔레트 06 피오니 누드 가든,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,18180,http://www.w-shopping.co.kr/display/goods/17918993?mediaCode=MC44
롬앤,shadow,25,롬앤 베러 댄 팔레트 07 베리 푸시아 가든,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,W쇼핑,18180,http://www.w-shopping.co.kr/display/goods/17918992?mediaCode=MC44
롬앤,shadow,26,[롬앤] 베러 댄 아이즈 6.5g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,13140,https://www.lotteon.com/p/product/LO2498817148?sitmNo=LO2498817148_2498817149&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,shadow,27,[롬앤] 베러 댄 팔레트 6g,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,16450,https://www.lotteon.com/p/product/LO2345525809?sitmNo=LO2345525809_2345525816&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
롬앤,shadow,28,롬앤 베러 댄 팔레트 팔렛트 4호 더스티 포그 가든,metadata_only,not_staged,not_attempted,,,,,,0,,,unknown,unknown,Korea,롯데ON,17910,https://www.lotteon.com/p/product/LO2607626023?sitmNo=LO2607626023_2607626024&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
