priority,candidateId,brand,productName,category,targetFields,sourceUrls,allowedSourceHints,sourceAdapter,domain,robotsStatus,termsStatus,detailFetchDecision,extractedFields,phaseCStatus,blockedReason,needsManualReview
111,naver-57893694608,라카,라카 아이 브로우 마스카라 데일리 메이크업 픽시,brow,colorFamily | texture | intensity,https://www.lotteon.com/p/product/LO2581505995?sitmNo=LO2581505995_2581505996&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,intensity,blocked,robots_disallowed,True
112,naver-48004655423,클리오,클리오 킬브로우 쉐이핑 파우더 브로우,brow,colorFamily | texture | intensity,https://display.cjonstyle.com/p/item/2033272370?infl_cd=I0696&utm_medium=pcs&utm_source=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,display.cjonstyle.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
113,naver-55627577636,클리오,[NO.1 아이라이너] 클리오 샤프 쏘 심플 워터프루프 펜슬라이너 단품/더블기획,liner,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000198343,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,shadeName | shadeSource | texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
114,naver-26824402312,롬앤,[롬앤] 한올 샤프 브로우,brow,colorFamily | texture | intensity,https://chicor.com/goods/0000000036952?utm_source=naver&utm_medium=cpc&utm_campaign=ep,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,chicor.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
115,naver-49163464884,정샘물 뷰티,[정샘물뷰티] 정샘물 아티스트 브로우 포마드,brow,colorFamily | texture | intensity,https://m.a-bly.com/goods/3245072?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3245072,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
116,naver-57297840212,네이밍,[네이밍] 퍼펙테일 아이 디자이닝 슬림 라이너,liner,colorFamily | texture | intensity,http://www.wconcept.co.kr/Product/307415728?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
117,naver-40754408461,롬앤,[롬앤] 트윙클 펜 라이너,liner,colorFamily | texture | intensity,http://www.wconcept.co.kr/Product/303056802?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
118,naver-49163506150,정샘물 뷰티,[정샘물뷰티] 아티스트 콜 펜 라이너,liner,colorFamily | texture | intensity,https://m.a-bly.com/goods/2419339?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=2419339,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
119,naver-41641080456,3CE,[1+1] 3CE 올라운더 브로우,brow,colorFamily | texture | intensity,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2152814544&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.hmall.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource,blocked,robots_disallowed,True
120,naver-54510433365,3CE,3CE 마이링 아이라이너,liner,colorFamily | texture | intensity,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2233436907&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.hmall.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource,blocked,robots_disallowed,True
